0,Type,ID,Created,Description,Amount,Currency,Converted Amount,Fees,Net,Converted Currency,Details,Customer ID,Customer Email,Customer Name,purpose (metadata),phorest_client_id (metadata)
43670,Charge,ch_3SIA1iLrnBTnlT7b11rBZHPu,14/10/2025 15:20,43670:MediPedi Clinics,393.8,aud,393.8,0,393.8,aud,43670_for_stripe,cus_LipKnf8v2fhWDh,,,paysignupbycard1,43670
43726,Charge,ch_3SIA1kLrnBTnlT7b0shDpc4e,14/10/2025 15:20,43726:Bramis Facial Rejuvenation Clinic,82.5,aud,82.5,0,82.5,aud,43726_for_stripe,cus_NwFSce06GHRWRN,,,addnewcard,43726
43779,Charge,ch_3SIA1mLrnBTnlT7b1frC6ptM,14/10/2025 15:20,43779:Ultimate Indulgence,416.9,aud,416.9,0,416.9,aud,43779_for_stripe,cus_RytzXPyZnsWb5W,,,addnewcard,43779
43873,Charge,ch_3SIA1pLrnBTnlT7b1LBHJzkt,14/10/2025 15:20,43873:BoBlonde,317.9,aud,317.9,0,317.9,aud,43873_for_stripe,cus_MgQuD04KtTXAGW,,,addnewcard,43873
43875,Charge,ch_3SIA1rLrnBTnlT7b1hWPOsyn,14/10/2025 15:20,43875:BoBlonde,317.9,aud,317.9,0,317.9,aud,43875_for_stripe,cus_MgQwlUrRUJ0HRb,,,addnewcard,43875
43948,Charge,ch_3SIA1tLrnBTnlT7b0aVnDA7Z,14/10/2025 15:20,43948:The Beauty Spot  Swan Hill,763.13,aud,763.13,0,763.13,aud,43948_for_stripe,cus_LmrF6jBOgodvv8,,,paysignupbycard1,43948
43952,Charge,ch_3SIA1vLrnBTnlT7b0gaUWPVd,14/10/2025 15:20,43952:Glow Beauty Therapy,356.05,aud,356.05,0,356.05,aud,43952_for_stripe,cus_Nw3j8sjLtFfcU7,,,addnewcard,43952
43953,Charge,ch_3SIA1yLrnBTnlT7b1pOvtZ0G,14/10/2025 15:20,43953:Verdouw Hair,97.9,aud,97.9,0,97.9,aud,43953_for_stripe,cus_Ln19W75HHRk4y8,,,paysignupbycard1,43953
43977,Charge,ch_3SIA23LrnBTnlT7b0QGuPEpd,14/10/2025 15:20,43977:Eco Beauty Lounge,382.14,aud,382.14,0,382.14,aud,43977_for_stripe,cus_LnQ3t4byxVjyJ2,,,paysignupbycard1,43977
43986,Charge,ch_3SIA26LrnBTnlT7b1CDK62zI,14/10/2025 15:21,43986:Skinfit Body & Beauty,317.9,aud,317.9,0,317.9,aud,43986_for_stripe,cus_OJAWxVAxQFQG1m,,,addnewcard,43986
44079,Charge,ch_3SIA2BLrnBTnlT7b1AtKQr4R,14/10/2025 15:21,44079:Melt Hair.Makeup.Beauty,458.62,aud,458.62,0,458.62,aud,44079_for_stripe,cus_QOiHUOVgxoOSJm,,,addnewcard,44079
44090,Charge,ch_3SIA2DLrnBTnlT7b1se71lK6,14/10/2025 15:21,44090:LMH Hair,446.82,aud,446.82,0,446.82,aud,44090_for_stripe,cus_QIRLD6alQYzk5T,,,addnewcard,44090
44093,Charge,ch_3SIA2FLrnBTnlT7b0fcXVqpd,14/10/2025 15:21,44093:Show Off Hair Extensions,353.8,aud,353.8,0,353.8,aud,44093_for_stripe,cus_PqgSRnXFZVsHqD,,,addnewcard,44093
44096,Charge,ch_3SIA2ILrnBTnlT7b1x9cPxvS,14/10/2025 15:21,44096:La'Vie Hair & Beauty,317.9,aud,317.9,0,317.9,aud,44096_for_stripe,cus_SXRMFJEm8NOrsQ,,,addnewcard,44096
44162,Charge,ch_3SIA2KLrnBTnlT7b0f7TXJ2C,14/10/2025 15:21,44162:Lazer Erazer,163.94,aud,163.94,0,163.94,aud,44162_for_stripe,cus_QCLpf4CHwrMpvv,,,addnewcard,44162
44222,Charge,ch_3SIA2MLrnBTnlT7b0fBYY71H,14/10/2025 15:21,44222:Rowson O'Connor Hair Rocky Beach,317.9,aud,317.9,0,317.9,aud,44222_for_stripe,cus_LqioRjmpje1kdQ,,,paysignupbycard1,44222
44264,Charge,ch_3SIA2OLrnBTnlT7b196q8NcJ,14/10/2025 15:21,44264:The Cut n Colour Bar,393.64,aud,393.64,0,393.64,aud,44264_for_stripe,cus_LsASCOQ3kTtri8,,,paysignupbycard1,44264
44268,Charge,ch_3SIA2RLrnBTnlT7b0P99Pbm7,14/10/2025 15:21,44268:Bellus Studio,360.54,aud,360.54,0,360.54,aud,44268_for_stripe,cus_LsBFpQ21NjoXZl,,,paysignupbycard1,44268
44298,Charge,ch_3SIA2TLrnBTnlT7b1HRD1tUR,14/10/2025 15:21,44298:Evalyn Parsons,1025.23,aud,1025.23,0,1025.23,aud,44298_for_stripe,cus_LsYxHEND4IM2xP,,,paysignupbycard1,44298
44351,Charge,ch_3SIA2VLrnBTnlT7b19goeKuz,14/10/2025 15:21,44351:Tonic hair co.,97.9,aud,97.9,0,97.9,aud,44351_for_stripe,cus_SuFRPYdgtMbR5R,,,addnewcard,44351
44353,Charge,ch_3SIA2YLrnBTnlT7b0qo8wKx5,14/10/2025 15:21,44353:Ame Studio,350.25,aud,350.25,0,350.25,aud,44353_for_stripe,cus_RRIqH4s3hRRVUm,,,addnewcard,44353
44392,Charge,ch_3SIA2aLrnBTnlT7b1rdESnq8,14/10/2025 15:21,44392:G & E Laser Clinic PTY LTD,342.4,aud,342.4,0,342.4,aud,44392_for_stripe,cus_LvBFqliOi4OtCM,,,paysignupbycard1,44392
44412,Charge,ch_3SIA2cLrnBTnlT7b0TxudCLC,14/10/2025 15:21,44412:Bailey & Co. Hair Salon,449.5,aud,449.5,0,449.5,aud,44412_for_stripe,cus_Lv9BEu696yiOmy,,,paysignupbycard1,44412
44416,Charge,ch_3SIA2fLrnBTnlT7b0RAAmO44,14/10/2025 15:21,44416:Mopp Hair,859.53,aud,859.53,0,859.53,aud,44416_for_stripe,cus_QtvErUbDbKF9ct,,,addnewcard,44416
44485,Charge,ch_3SIA2hLrnBTnlT7b01CAv4AE,14/10/2025 15:21,44485:Gold Society,343.62,aud,343.62,0,343.62,aud,44485_for_stripe,cus_REkLcVLISbEWc1,,,addnewcard,44485
44486,Charge,ch_3SIA2jLrnBTnlT7b0PJxWcqa,14/10/2025 15:21,44486:You By Luke Perger,240.66,aud,240.66,0,240.66,aud,44486_for_stripe,cus_SXO2wCkdZ0C4d3,,,addnewcard,44486
44524,Charge,ch_3SIA2mLrnBTnlT7b1GHa8NsB,14/10/2025 15:21,44524:InkedIn Beauty,125.4,aud,125.4,0,125.4,aud,44524_for_stripe,cus_QaiEB4yT83zTmi,,,addnewcard,44524
44616,Charge,ch_3SIA2oLrnBTnlT7b0M1KUFAY,14/10/2025 15:21,44616:Elysium Hair Brisbane,615.62,aud,615.62,0,615.62,aud,44616_for_stripe,cus_Og11JpJHxXJBCH,,,addnewcard,44616
44617,Charge,ch_3SIA2qLrnBTnlT7b0xkrRnoo,14/10/2025 15:21,44617:Hills Laser & Beauty,317.9,aud,317.9,0,317.9,aud,44617_for_stripe,cus_LyZyg54dLNUJjt,,,paysignupbycard1,44617
44656,Charge,ch_3SIA2tLrnBTnlT7b1lMfIY15,14/10/2025 15:21,44656:Shine Hair Design,352.78,aud,352.78,0,352.78,aud,44656_for_stripe,cus_M05UR2wdlvh3kB,,,paysignupbycard1,44656
44764,Charge,ch_3SIA2vLrnBTnlT7b1UDqDzjp,14/10/2025 15:21,44764:Elluca,494.27,aud,494.27,0,494.27,aud,44764_for_stripe,cus_Rct3c0HSRJIycQ,,,addnewcard,44764
44774,Charge,ch_3SIA2xLrnBTnlT7b1UzWXTgX,14/10/2025 15:21,44774:The Land of Eternal Youth - Tir na nOg Skin & Body Therapy,390.27,aud,390.27,0,390.27,aud,44774_for_stripe,cus_M1YJH7D64eV3oq,,,paysignupbycard1,44774
44801,Charge,ch_3SIA30LrnBTnlT7b1I170ChG,14/10/2025 15:21,44801:Little Hair Boutique,422.35,aud,422.35,0,422.35,aud,44801_for_stripe,cus_M2caPQsPFvrgMR,,,paysignupbycard1,44801
44821,Charge,ch_3SIA32LrnBTnlT7b0tFqpvs6,14/10/2025 15:22,44821:My Rejuvenate,482.82,aud,482.82,0,482.82,aud,44821_for_stripe,cus_NZREzuibnxd6YW,,,addnewcard,44821
44824,Charge,ch_3SIA35LrnBTnlT7b1ioPhkLq,14/10/2025 15:22,44824:Lux Laser & Aesthetics,922.38,aud,922.38,0,922.38,aud,44824_for_stripe,cus_R4KqDHXYkikWyh,,,addnewcard,44824
44839,Charge,ch_3SIA38LrnBTnlT7b14BrOiae,14/10/2025 15:22,44839:Flory Radu Brows & Beauty,97.9,aud,97.9,0,97.9,aud,44839_for_stripe,cus_QKfutQYmm6lyrU,,,addnewcard,44839
44892,Charge,ch_3SIA3ALrnBTnlT7b1MmrBHo9,14/10/2025 15:22,44892:Images Skin And Waxing Centre,314.12,aud,314.12,0,314.12,aud,44892_for_stripe,cus_M4rJd6qyHLUKPI,,,paysignupbycard1,44892
44912,Charge,ch_3SIA3KLrnBTnlT7b17lIpqyE,14/10/2025 15:22,44912:Berry Lane Hair,386.44,aud,386.44,0,386.44,aud,44912_for_stripe,cus_N3zWHam6MWR6wX,,,addnewcard,44912
44921,Charge,ch_3SIA3NLrnBTnlT7b1J6B33Fb,14/10/2025 15:22,44921:Dermal Philosophy,187.89,aud,187.89,0,187.89,aud,44921_for_stripe,cus_M5ifXKHbJNOB9M,,,paysignupbycard1,44921
45023,Charge,ch_3SIA3PLrnBTnlT7b1KYvRGVP,14/10/2025 15:22,45023:Blonde Republic,428.52,aud,428.52,0,428.52,aud,45023_for_stripe,cus_SuHYwNlOP4XPoe,,,addnewcard,45023
45071,Charge,ch_3SIA3SLrnBTnlT7b1wQqFUI7,14/10/2025 15:22,45071:LUNA Skin + Brow,640.57,aud,640.57,0,640.57,aud,45071_for_stripe,cus_Suay2BhBuI3G14,,,addnewcard,45071
45149,Charge,ch_3SIA3ULrnBTnlT7b0Lxa7z6p,14/10/2025 15:22,45149:Agave hair,97.9,aud,97.9,0,97.9,aud,45149_for_stripe,cus_MBcQmIwjQ4AhNT,,,paysignupbycard1,45149
45207,Charge,ch_3SIA3WLrnBTnlT7b0oOOpYHG,14/10/2025 15:22,45207:The Skin Studio by Emma James,536.43,aud,536.43,0,536.43,aud,45207_for_stripe,cus_OUhYmdz00SVE8U,,,addnewcard,45207
45208,Charge,ch_3SIA3ZLrnBTnlT7b1BiEra4Y,14/10/2025 15:22,45208:Elite House Of Beauty,386.34,aud,386.34,0,386.34,aud,45208_for_stripe,cus_S1FunUCjUNje6w,,,addnewcard,45208
45209,Charge,ch_3SIA3bLrnBTnlT7b1KtMqdfg,14/10/2025 15:22,45209:Enhance Skin Aesthetic Studio,389.52,aud,389.52,0,389.52,aud,45209_for_stripe,cus_NwGxmyBFWhansN,,,addnewcard,45209
45267,Charge,ch_3SIA3eLrnBTnlT7b0WH7dgSF,14/10/2025 15:22,45267:Onje Hair,454.14,aud,454.14,0,454.14,aud,45267_for_stripe,cus_MDb6rFzMnA3yGD,,,paysignupbycard1,45267
45352,Charge,ch_3SIA3gLrnBTnlT7b1BOy3FR7,14/10/2025 15:22,45352:K and K Management Pty Ltd,264.29,aud,264.29,0,264.29,aud,45352_for_stripe,cus_SAXNDkeNnxQxQf,,,addnewcard,45352
45467,Charge,ch_3SIA3jLrnBTnlT7b1mY2914s,14/10/2025 15:22,45467:Beaute & Co,125.4,aud,125.4,0,125.4,aud,45467_for_stripe,cus_SXN11t3AO3Ft6a,,,addnewcard,45467
45497,Charge,ch_3SIA3mLrnBTnlT7b0RoDfjCR,14/10/2025 15:22,45497:Sahara The Salon,516.52,aud,516.52,0,516.52,aud,45497_for_stripe,cus_PbZA0yI3JsNnep,,,addnewcard,45497
45551,Charge,ch_3SIA3oLrnBTnlT7b0358gWpT,14/10/2025 15:22,45551:One Hair,442.52,aud,442.52,0,442.52,aud,45551_for_stripe,cus_RFzCVygKu7I3lj,,,addnewcard,45551
45589,Charge,ch_3SIA3rLrnBTnlT7b19XgQ9gu,14/10/2025 15:22,45589:Beauty Worx Skin Studio ,420.77,aud,420.77,0,420.77,aud,45589_for_stripe,cus_RRrJIWr7eusB7i,,,addnewcard,45589
45632,Charge,ch_3SIA3tLrnBTnlT7b0R3P1pau,14/10/2025 15:22,45632:MR.T SALON,317.9,aud,317.9,0,317.9,aud,45632_for_stripe,cus_R9XphqibAPwwNe,,,addnewcard,45632
45761,Charge,ch_3SIA3vLrnBTnlT7b1KP6iXFV,14/10/2025 15:22,45761:Cobelle Creative,382.42,aud,382.42,0,382.42,aud,45761_for_stripe,cus_SAXGIOb8hcWYkQ,,,addnewcard,45761
45790,Charge,ch_3SIA40LrnBTnlT7b0pFb5RRa,14/10/2025 15:23,45790:Cronulla Skin Sanctuary,547.69,aud,547.69,0,547.69,aud,45790_for_stripe,cus_RCfIjnlL5G3Kwp,,,addnewcard,45790
45914,Charge,ch_3SIA46LrnBTnlT7b173WCGlG,14/10/2025 15:23,45914:CLM Hair Artistry,234.72,aud,234.72,0,234.72,aud,45914_for_stripe,cus_NQljYzJBrSjp19,,,addnewcard,45914
45941,Charge,ch_3SIA48LrnBTnlT7b0ttBTEkP,14/10/2025 15:23,45941:Divine Beauty Mossman,317.9,aud,317.9,0,317.9,aud,45941_for_stripe,cus_MRNHM4arVBTWr3,,,paysignupbycard1,45941
46049,Charge,ch_3SIA4BLrnBTnlT7b0M5LhEl6,14/10/2025 15:23,46049:Bang Bang Beauty Bar,317.9,aud,317.9,0,317.9,aud,46049_for_stripe,cus_PQOXq7Wl27WSh7,,,addnewcard,46049
46155,Charge,ch_3SIA4DLrnBTnlT7b00lwE9Sb,14/10/2025 15:23,46155:The Painted Pony Skin Clinic,393.8,aud,393.8,0,393.8,aud,46155_for_stripe,cus_MWerpG6KfoCby5,,,paysignupbycard1,46155
46181,Charge,ch_3SIA4FLrnBTnlT7b0KNgbNK7,14/10/2025 15:23,46181:Loxx Salon,423.37,aud,423.37,0,423.37,aud,46181_for_stripe,cus_MXUG3HJigezfCo,,,paysignupbycard1,46181
46269,Charge,ch_3SIA4KLrnBTnlT7b0ppoVZv9,14/10/2025 15:23,46269:Skin Fit Aesthetics,97.9,aud,97.9,0,97.9,aud,46269_for_stripe,cus_MZAdyO1uAF6eJe,,,paysignupbycard1,46269
46304,Charge,ch_3SIA4NLrnBTnlT7b0oy5Umlq,14/10/2025 15:23,46304:The Sanctuary Hobart,365.31,aud,365.31,0,365.31,aud,46304_for_stripe,cus_MaGFqTjWobBpJV,,,paysignupbycard1,46304
46305,Charge,ch_3SIA4QLrnBTnlT7b1IFQjacV,14/10/2025 15:23,46305:Paper Rokk,653.33,aud,653.33,0,653.33,aud,46305_for_stripe,cus_RxlVUJ2HFB3Kxh,,,addnewcard,46305
46330,Charge,ch_3SIA4SLrnBTnlT7b1tsKnV50,14/10/2025 15:23,46330:Kyannehair,275.76,aud,275.76,0,275.76,aud,46330_for_stripe,cus_TAM72ufwdJrX2S,,,addnewcard,46330
46374,Charge,ch_3SIA4ULrnBTnlT7b0lOObZbu,14/10/2025 15:23,46374:Alcyon Hair & Beauty,348.48,aud,348.48,0,348.48,aud,46374_for_stripe,cus_MbR7cB06W06FeR,,,paysignupbycard1,46374
46479,Charge,ch_3SIA4XLrnBTnlT7b0FuEED1v,14/10/2025 15:23,46479:IDesire Brows,125.4,aud,125.4,0,125.4,aud,46479_for_stripe,cus_RxQYG3uZlb92EN,,,addnewcard,46479
46527,Charge,ch_3SIA4cLrnBTnlT7b0SeH4ux7,14/10/2025 15:23,46527:Rock Paper Scissors Hair Studio,994.19,aud,994.19,0,994.19,aud,46527_for_stripe,cus_MfiEjxIrGehKPv,,,paysignupbycard1,46527
46555,Charge,ch_3SIA4eLrnBTnlT7b0Y2NN8OA,14/10/2025 15:23,46555:Frangipani Hair & Beauty Spa,208.85,aud,208.85,0,208.85,aud,46555_for_stripe,cus_NwhbShjP3ocqps,,,addnewcard,46555
46603,Charge,ch_3SIA4gLrnBTnlT7b15IlHiyK,14/10/2025 15:23,46603:Enhance Aesthetics Coffs Harbour,402.42,aud,402.42,0,402.42,aud,46603_for_stripe,cus_RqI8EwkiVBasnA,,,addnewcard,46603
46669,Charge,ch_3SIA4jLrnBTnlT7b1lssx7ah,14/10/2025 15:23,46669:MICHAL GABRIEL Beauty and Brow,331.28,aud,331.28,0,331.28,aud,46669_for_stripe,cus_Qt8fy5KkMUmQEm,,,addnewcard,46669
46674,Charge,ch_3SIA4mLrnBTnlT7b0zHZnOrx,14/10/2025 15:23,46674:Agio Hair,83.88,aud,83.88,0,83.88,aud,46674_for_stripe,cus_N0wnzuxPnavUdp,,,addnewcard,46674
46677,Charge,ch_3SIA4oLrnBTnlT7b0tcHXLCc,14/10/2025 15:23,46677:Full Spectrum Hair Concept,439.26,aud,439.26,0,439.26,aud,46677_for_stripe,cus_SFoFVIYHdRnGDg,,,addnewcard,46677
46753,Charge,ch_3SIA4qLrnBTnlT7b1cxJsK5t,14/10/2025 15:23,46753:HeadHunters hair studio,464.77,aud,464.77,0,464.77,aud,46753_for_stripe,cus_PT4IFhYkanb86n,,,addnewcard,46753
46824,Charge,ch_3SIA4sLrnBTnlT7b1UWHwno3,14/10/2025 15:23,46824:Studio C & Co,359.79,aud,359.79,0,359.79,aud,46824_for_stripe,cus_NZRCTdOfBM6Zdc,,,addnewcard,46824
46905,Charge,ch_3SIA4vLrnBTnlT7b0HKNT3VN,14/10/2025 15:23,46905:Dermalogica,465.37,aud,465.37,0,465.37,aud,46905_for_stripe,cus_QPu92aKEdvYNci,,,addnewcard,46905
46982,Charge,ch_3SIA4xLrnBTnlT7b1zl5in00,14/10/2025 15:23,46982:Groom Barbershop Rockhampton,532.25,aud,532.25,0,532.25,aud,46982_for_stripe,cus_Mnnn4cAi1FCMB8,,,paysignupbycard1,46982
46983,Charge,ch_3SIA50LrnBTnlT7b12ORGtjU,14/10/2025 15:24,46983:Groom Barbershop Rockhampton,400.14,aud,400.14,0,400.14,aud,46983_for_stripe,cus_MnntiYy4TRHJsc,,,paysignupbycard1,46983
47067,Charge,ch_3SIA56LrnBTnlT7b1iwCv8yw,14/10/2025 15:24,47067:Hope Beauty Caringbah trading as Facial Attraction,524.45,aud,524.45,0,524.45,aud,47067_for_stripe,cus_NlXSxgsBlMRNxB,,,addnewcard,47067
47068,Charge,ch_3SIA58LrnBTnlT7b0GHNeJ7H,14/10/2025 15:24,47068:Cornerworks Hair,323.4,aud,323.4,0,323.4,aud,47068_for_stripe,cus_P2qbN7gYZxwOTN,,,addnewcard,47068
47069,Charge,ch_3SIA5BLrnBTnlT7b0G8nOYTN,14/10/2025 15:24,47069:SK:N FOCUS,513.49,aud,513.49,0,513.49,aud,47069_for_stripe,cus_MpnkiaGmvNeAbh,,,paysignupbycard1,47069
47155,Charge,ch_3SIA5DLrnBTnlT7b0mn3fKDH,14/10/2025 15:24,47155:My Body Vibes,317.9,aud,317.9,0,317.9,aud,47155_for_stripe,cus_RcnjDDS7HksdKZ,,,addnewcard,47155
47404,Charge,ch_3SIA5GLrnBTnlT7b00Qqgk9H,14/10/2025 15:24,47404:Bespoke Skin Management,97.9,aud,97.9,0,97.9,aud,47404_for_stripe,cus_MwVyUUiYKMdbrF,,,paysignupbycard1,47404
47503,Charge,ch_3SIA5PLrnBTnlT7b0A418frd,14/10/2025 15:24,47503:Claires Organic Hair,357.83,aud,357.83,0,357.83,aud,47503_for_stripe,cus_MypAxo4AyATOQl,,,paysignupbycard1,47503
47682,Charge,ch_3SIA5SLrnBTnlT7b1cTZaHOr,14/10/2025 15:24,47682:Skin Ambitions,97.9,aud,97.9,0,97.9,aud,47682_for_stripe,cus_SjM2z6hQLpmtXR,,,addnewcard,47682
47797,Charge,ch_3SIA5VLrnBTnlT7b0WpVFuze,14/10/2025 15:24,47797:A LOFT STORY,288.4,aud,288.4,0,288.4,aud,47797_for_stripe,cus_R4LbstwhjHnYia,,,addnewcard,47797
47947,Charge,ch_3SIA5XLrnBTnlT7b1xwoX0Ud,14/10/2025 15:24,47947:Hair Off Main,228.87,aud,228.87,0,228.87,aud,47947_for_stripe,cus_NBQNhQVVy3SMW3,,,paysignupbycard1,47947
47986,Charge,ch_3SIA5aLrnBTnlT7b0NmKRvl1,14/10/2025 15:24,47986:Pure Essence Skin Body & Tanning,394.94,aud,394.94,0,394.94,aud,47986_for_stripe,cus_PyRoj6OxmOcrP6,,,addnewcard,47986
48080,Charge,ch_3SIA5cLrnBTnlT7b0KCJkwVC,14/10/2025 15:24,48080:My Body Vibes Bayside,317.9,aud,317.9,0,317.9,aud,48080_for_stripe,cus_QVySps7fS52zUn,,,addnewcard,48080
48152,Charge,ch_3SIA5fLrnBTnlT7b0yNsk9zw,14/10/2025 15:24,48152:Scissor & Roc,373.35,aud,373.35,0,373.35,aud,48152_for_stripe,cus_NEt9lvBiCelSl0,,,paysignupbycard1,48152
48213,Charge,ch_3SIA5kLrnBTnlT7b14lnIzfN,14/10/2025 15:24,48213:Agio Hair,196.06,aud,196.06,0,196.06,aud,48213_for_stripe,cus_NGJKd6TlCb4I4s,,,paysignupbycard1,48213
48277,Charge,ch_3SIA5oLrnBTnlT7b1WaN5AyZ,14/10/2025 15:24,48277:Aldaco Aesthetics,339.32,aud,339.32,0,339.32,aud,48277_for_stripe,cus_NH4Vo2nI6hiDVh,,,paysignupbycard1,48277
48311,Charge,ch_3SIA5qLrnBTnlT7b0JWpc3vx,14/10/2025 15:24,48311:MIMO Salon,222.4,aud,222.4,0,222.4,aud,48311_for_stripe,cus_NHU7YPIO2hQrb9,,,paysignupbycard1,48311
48327,Charge,ch_3SIA5sLrnBTnlT7b1t8Ochlc,14/10/2025 15:24,48327:Yovanka Loria Salon,414.21,aud,414.21,0,414.21,aud,48327_for_stripe,cus_NHrTWWNWzeEdpK,,,paysignupbycard1,48327
48351,Charge,ch_3SIA5uLrnBTnlT7b1ZRhyhBM,14/10/2025 15:24,48351:Serenity Skin  Nail & Body,546.14,aud,546.14,0,546.14,aud,48351_for_stripe,cus_NvxdUkA8N2xRZP,,,addnewcard,48351
48358,Charge,ch_3SIA5xLrnBTnlT7b02AaU84W,14/10/2025 15:25,48358:Reskin Laser Clinic,379.98,aud,379.98,0,379.98,aud,48358_for_stripe,cus_QWc9EOGq7fLcfq,,,addnewcard,48358
48367,Charge,ch_3SIA60LrnBTnlT7b01wUfHEJ,14/10/2025 15:25,48367:Prestige Skin & Body,467.04,aud,467.04,0,467.04,aud,48367_for_stripe,cus_NKP8eJHRPBkDOw,,,paysignupbycard1,48367
48431,Charge,ch_3SIA62LrnBTnlT7b1c5nIKu8,14/10/2025 15:25,48431:Vic Laser & Skincare Clinic,185.9,aud,185.9,0,185.9,aud,48431_for_stripe,cus_NK69EAAplndQ6O,,,paysignupbycard1,48431
48510,Charge,ch_3SIA65LrnBTnlT7b19OSzVRr,14/10/2025 15:25,48510:Pura Holistic Hair Studio,425.43,aud,425.43,0,425.43,aud,48510_for_stripe,cus_QhVlCltYE2QJri,,,addnewcard,48510
48534,Charge,ch_3SIA67LrnBTnlT7b19LJu2xH,14/10/2025 15:25,48534:Skin Genetics,320.89,aud,320.89,0,320.89,aud,48534_for_stripe,cus_Qu7A0tG2sy3dvM,,,addnewcard,48534
48560,Charge,ch_3SIA69LrnBTnlT7b0iUkySfC,14/10/2025 15:25,48560:Blue Beauty Pty Ltd T/As Skin Therapeia,382.51,aud,382.51,0,382.51,aud,48560_for_stripe,cus_RFx5cle3KUlDMF,,,addnewcard,48560
48616,Charge,ch_3SIA6CLrnBTnlT7b1YoF7nr0,14/10/2025 15:25,48616:Haven Studio,97.9,aud,97.9,0,97.9,aud,48616_for_stripe,cus_NOCechC8evgzSG,,,paysignupbycard1,48616
48711,Charge,ch_3SIA6ELrnBTnlT7b0xKBoDTa,14/10/2025 15:25,48711:Spa Sublime Pty Ltd,317.9,aud,317.9,0,317.9,aud,48711_for_stripe,cus_NPj7bDAaokv0hY,,,paysignupbycard1,48711
48779,Charge,ch_3SIA6GLrnBTnlT7b0T8GmhxA,14/10/2025 15:25,48779:Stories of Hair,185.9,aud,185.9,0,185.9,aud,48779_for_stripe,cus_Pg6I43pXZHeSMD,,,addnewcard,48779
48826,Charge,ch_3SIA6JLrnBTnlT7b0TUpEeeB,14/10/2025 15:25,48826:Parlor Hair Company,453.2,aud,453.2,0,453.2,aud,48826_for_stripe,cus_PLvjlRjh6KrywV,,,addnewcard,48826
48884,Charge,ch_3SIA6LLrnBTnlT7b1h67s7iG,14/10/2025 15:25,48884:ONE CLINIC,484.04,aud,484.04,0,484.04,aud,48884_for_stripe,cus_OC29gfW8hg2Eny,,,addnewcard,48884
48968,Charge,ch_3SIA6QLrnBTnlT7b12mXdOWb,14/10/2025 15:25,48968:Woohoo Salon,416.9,aud,416.9,0,416.9,aud,48968_for_stripe,cus_NU6xQJwaezfljC,,,paysignupbycard1,48968
49168,Charge,ch_3SIA6SLrnBTnlT7b12Oqkj4F,14/10/2025 15:25,49168:Zohair,358.58,aud,358.58,0,358.58,aud,49168_for_stripe,cus_NYctvLLpsyIbbU,,,paysignupbycard1,49168
49314,Charge,ch_3SIA6VLrnBTnlT7b0nlLBeut,14/10/2025 15:25,49314:Skin Mind Beauty & Hair,343.89,aud,343.89,0,343.89,aud,49314_for_stripe,cus_Nbg69CJLFaRzUr,,,paysignupbycard1,49314
49319,Charge,ch_3SIA6XLrnBTnlT7b02SFhmne,14/10/2025 15:25,49319:Pura Holistic Studio,484.8,aud,484.8,0,484.8,aud,49319_for_stripe,cus_QhnbNpKVpurkRr,,,addnewcard,49319
49332,Charge,ch_3SIA6ZLrnBTnlT7b1C91wJ12,14/10/2025 15:25,49332:Vogue Hair Pty Ltd,418.79,aud,418.79,0,418.79,aud,49332_for_stripe,cus_S0mZux9PwAiW3T,,,addnewcard,49332
49344,Charge,ch_3SIA6cLrnBTnlT7b1ZFFiLMp,14/10/2025 15:25,49344:Newy Beauty Group Pty Ltd,318.19,aud,318.19,0,318.19,aud,49344_for_stripe,cus_T5zCGIuXFbIpiz,,,addnewcard,49344
49406,Charge,ch_3SIA6eLrnBTnlT7b1YZVoTS9,14/10/2025 15:25,49406:Mouda laser & skin clinic,225.17,aud,225.17,0,225.17,aud,49406_for_stripe,cus_NdzZKWkcKjihpW,,,paysignupbycard1,49406
49473,Charge,ch_3SIA6hLrnBTnlT7b08xseLEy,14/10/2025 15:25,49473:Brows by Beatrice,313.41,aud,313.41,0,313.41,aud,49473_for_stripe,cus_PE5wfMq5l9ZKzs,,,addnewcard,49473
49616,Charge,ch_3SIA6kLrnBTnlT7b1Agh9qbN,14/10/2025 15:25,49616:In2skin & Brows,554.26,aud,554.26,0,554.26,aud,49616_for_stripe,cus_Nj6F1bH8oTgemh,,,paysignupbycard1,49616
49772,Charge,ch_3SIA6mLrnBTnlT7b09HbKhVX,14/10/2025 15:25,49772:South West TAFE Warrnambool,185.9,aud,185.9,0,185.9,aud,49772_for_stripe,cus_OHfQV1P0rejywb,,,addnewcard,49772
50084,Charge,ch_3SIA6oLrnBTnlT7b0cnQhQdt,14/10/2025 15:25,50084:Your Eyes Only,405.33,aud,405.33,0,405.33,aud,50084_for_stripe,cus_Ntiuc1N9HZxcAF,,,paysignupbycard1,50084
50131,Charge,ch_3SIA6rLrnBTnlT7b0CIcNMBZ,14/10/2025 15:25,50131:Laser Clinic Katherine,383.64,aud,383.64,0,383.64,aud,50131_for_stripe,cus_RFx4nl9k9gWl4i,,,addnewcard,50131
50221,Charge,ch_3SIA6tLrnBTnlT7b1QnAl3S0,14/10/2025 15:25,50221:Emerald Norwood,261.8,aud,261.8,0,261.8,aud,50221_for_stripe,cus_Nur05n5UHsWpXC,,,paysignupbycard1,50221
